,text,affect_isr,affect_pal,attitude
4308,А то что евреи тысячи палестинских детей убили-это как называется!? Не ожидала от Смолкина такого лицемерия!,1,2,1
4309,"да кто ж теперь Израилю поверит, что ""по ошибке""? и больницу, и храм, где от изpaильских ракет погибли сотни мирных житeлей и дeтей, они тоже ""по ошибке"" обстреляли?",1,2,1
4310,Интересно вы всю эту братию связали в один узелок. А вот интересный обзор от Антона Благина по поводу жидов и их истории: https://marena99.livejournal.com/12012929.html,2,0,0
4311,"Израиль не ассоциируется с Европой,,, как это?,,, прекрасно ассоциируется.",2,2,1
4312,Кфар Кама.Замечательное местечко.И чище поселка я просто не встречала в Израиле.,2,2,1
4313, иншаллах палестинцы заберут своë.,2,1,1
4314,"После того, как я прочитал ""Двести лет вместе"" - единственный труд Солженицына, основанный на подлинных архивных документах, у меня вопросов нет. Антисемитизм придумали сионисты и всячески его подогревают.",1,2,1
4315,Спасибо огромное! У нас еще до лекции будет первый день крутой конференции по интеллектуалам и власти в еврейской истории... 💅🏻❤️,2,2,1
4316,Кедми в помойку. Конфисковать в пользу палестинских детей его имущество,2,1,1
4317,Любое государство которое пойдёт войной против Израиля будет уничтожено ! «Библия»  Пошаговое планомерное продвижение к этому.  Цитата:  «Всё идёт по плану»,0,2,0
4318," нет, не всех, только ЧУРБАНОВ поддерживающих исламский 🩸🩸🩸🩸🩸🩸 радикальный ТЕРРОРИЗМ.",2,0,0
4319,"А теперь, Израиль и США, - можете истерить и обсираться... 😜",1,2,1
4320,Низкий поклон героям Израиля! Искринние соболезнования семье и близким Эльханана😢,0,2,0
4321,Все герои навеки в наших сердцах🙏🇮🇱,0,2,0
4322," анекдот: у Черчилля спрашивают, почему в Англии нет антисемитизма. “Потому что мы не считаем себя глупее евреев”.",2,2,1
4323,"ТАЙНА «ХРУСТАЛЬНОЙ НОЧИ» Мало кто помнит, и ваши дети уже об этом точно не будут знать, если вы им об этом не расскажете, что спровоцировали погромы в Германии под названием «Хрустальная ночь», произошедшие 9—10 ноября 1938 года, лидеры сионистского движения с помощью Гершеля (Герман) Гриншпан родился 28 марта 1921г. в еврейской семье Зенделя Гриншпана и его жены Рифки (Зильберберг), Гершель имел польское гражданство. Был членом сионистской группы «Мизрахи». Сионисты тайно переправили Гершеля во Францию к дяде – Аврааму Гриншпану, который жил в Париже. Гершл находился в розыске и был вынужден скрываться.  Гершл и его руководство из идеологических соображений понимали, что брав деньги у сионистов евреи не спешили ехать в Палестину для создания еврейского государства, соглашение сионистов и нацисткой Германии ""Хаавара"", также не обеспечивало должного количества переселенцев для захвата земель в Палестине. Сионистам нужно было обеспечить скорейшее бегство евреев из Европы для создания своего государства.  Гриншпан вошел в посольство и выстрелил в секретаря немецкого посольства во Франции Эрнста фон Рата, который скончался.  Соглашение сионистов ""Хаавара"" действовало с 1933 по 1939 год. После убийства Эрнста фон Рата, 30 января 1939 года в речи в рейхстаге Гитлер публично провозгласил одной из главных целей будущей войны уничтожение «мирового еврейства»: «Европа не сможет успокоиться, пока не будет решен еврейский вопрос… Если международному финансовому еврейству в Европе и вне еë удастся ещё раз ввергнуть народы в мировую войну, результатом такой войны будет не жидобольшевизация мира и победа еврейства, а уничтожение еврейской расы в Европе!».  Суда над Гриншпан не было, он попал сначала в концентрационный лагерь Заксенхаузен, а позднее был переведен в тюрьму Магдебурга.  В 1960 году Гриншпан был объявлен судом в ФРГ умершим. Однако некоторое время назад в Еврейском музее в Вене всплыла фотография, которая переворачивает существовавшие до сих пор предположения.  Снимок 1946г., на нём еврейские демонстранты, требующие от британских властей, возможности выехать в Палестину. Один из мужчин на фотографии – Гершель Гриншпан. Эксперты и компьютерная программа по распознаванию лиц установили 95% сходства с Гершелем. Теперь историки надеются установить с помощью нового следа дальнейший путь Гриншпана.  Один из основателей сионизма и организаторов первого конгресса сионистов в Базеле в 1897 году Теодор Герцль (1860-1904) утверждал: если для достижения наших великих целей потребуется уничтожить миллион евреев, мы, не задумываясь, сделаем это.  Летом 2002-го Брайан Марк Ригг опубликовал свой труд - ""Еврейские солдаты Гитлера: нерассказанная история нацистских расовых законов и людей еврейского происхождения в германской армии"".  Где доказано, что 150 тыс. еврейских солдат и офицеров, воевали в составе гитлеровской армии. В январе 1944г. был подготовлен секретный список 77 высокопоставленных офицеров и генералов с еврейской кровью, все 77 имели личные удостоверения Гитлера о ""немецкой крови"". Среди перечисленных в списке - 23 полковника, 5 генерал-майоров, 8 генерал-лейтенантов и два генерала армии. Брайан Ригг заявляет: ""К этому списку можно добавить ещё 60 фамилий высших офицеров и генералов вермахта, авиации и флота.  Пока СССР боролся с нацизмом Германии, ЕВРЕИ-СИОНИСТЫ всё это время воевали с войсками Великобритании в подмандатной Англии Палестине причём передаваемым нацистской Германией оружием по договору с сионистами, сионисты проводили теракты, среди наиболее громких терактов того времени взрыв в гостинице ""Царь Давид"", похищение и убийство двух сержантов британской армии, убийство лорда Мойна и Фольке Бернадота, резня в Дейр-Ясине.Также организовывались покушения на Эвелина Баркера, командовавшего английскими войсками в Палестине в 1946—1947 гг. и на его преемника Гордона МакМиллана (1947—1948).  Чтобы увековечить память о совместной поездке нацистов и сионистов, «Ангрифф» выпустила медаль, на одной стороне которой была изображена свастика, а на другой — шестиконечная звезда Давида. (Журнал «Истори тудей». Лондон, № 1,1980г).  Jewish Nazism.  10 ноября 1975 г. на ХХХ сессии Генеральной Ассамблеи ООН была принята историческая резолюция № 3379, в которой сионизм был признан одной из форм расовой дискриминации – расизма. Далее интересное совпадение дат: Беловежское соглашение (СГОВОР от 8 декабря 1991 г. В нем говорилось о прекращении существования СССР). А теперь: Резолюция 4686 Генеральной Ассамблеи ООН (Резолюция 46/86) под заголовком «Ликвидация расизма и расовой дискриминации» была принята 16 декабря 1991 Генеральной Ассамблеей ООН. Она отменила свою резолюцию 3379 (ХХХ) от 10 ноября 1975. В настоящее время, по данным ООН, около 5,4 млн чел. являются палестинскими беженцами, из-за вытеснения их и в ходе поглощения территории государства Палестины Израилем, образовавшимся 14 мая 1948 г. Политика, лишенная моральных принципов, становится преступной политикой.  За месяц в Газе погибло больше детей, чем суммарно во всех военных конфликтах мира за пять лет.  CNN проанализировал данные о жертвах последних войн и представил пугающую статистику. В Газе с начала боевых действий погибли 4104 ребенка.  Ранее секретарь ООН Гутерриш, выступая с требованием о прекращении огня в анклаве, заявил, что Газа становится «кладбищем детей».  Происходящее в Газе является истреблением населения в нацистском стиле.  Что фашизм,что сионизм - это идеологические формы оправдания насилия.  Сионистский режим Израиля, по сути, является машиной для убийства, которая убивает палестинцев без каких-либо правил или норм.  Оккупация является основой «израильского апартеида».   Действия Израиля являются грубым нарушением международного права!  Послушайте О чём молчит этот раввин👇  https://ok.ru/video/6991616019117",2,2,1
4324,Евреи_____фашисты,1,2,1
4325, ХАМАС создавали спецслужбы Израиля. умному - достаточно.,1,2,1
4326,Израиль давно пора привести в чувство. Геноцид палестинского народа евреями - преступление! Холокостом евреи не имеют сейчас права прикрываться!,1,2,1
4327,"Израиль можно понять ,но они действуют не умно .",2,2,1
4328,"Исследования показывают, что если военный конфликт не удается урегулировать за 1 год, то он всегда растягивается на десятилетия. Израиль и Палестина еще долго не смогут выйти из этого состояния, а Россия с Украиной тоже прошла ужасный рубеж(",2,2,1
4329,"Ну, це явно постанова.  Якщо б там були поруч жЫдофашисты, вони б вже разбомбилы це скопление террористов ХАМАСа!",1,2,1
4330,"Ну по сути, Палестинцы радовались расстрелам евреев,будем честными и никто из них не осудил,но когда евреи в...бали Палестину,тут началось осуждение, как-то так))",2,0,0
4331,Все хорошо написано. Евреи любят объегоривать друг друга,1,2,1
4332," к сожалению в этом мире 🌍  , всё продаётся и покупается.  Израиль не исключение...Поют и прославляют тех кто их народ убивал .Такие же как и остальные продажные . Поэтому Россия 🇷🇺 вперёд,  только победа. РАБОТАЙТЕ БРАТЬЯ! 🫶❤",1,2,1
4333,"Замечательно!  Приём, говорю, замечательный - ""доведение до абсурда"": взять факты, которых таки есть и безобразно преувеличить их. И это как бы само собой аннигилирует смыслы или же преобразует их в обратные.  Правда, существует (теоретически) такая, возможность, что какой-то арабский ""гольдварг"" (бать-ть-тюшки, что я говорю!), который, не усердствуя изрядно, просто заменит ""евреи""  на ""арабы"", ""ХАМАС"" на ""ЦАХАЛ"", и всё будет замечательно- наоборот.  Замечательный, говорю, приёмчик - доведение до абсурда!",2,2,1
4334,"Становится понятно, кто стоит за нападением ХАМАС. Очень тонкая игра: радикализовать исламское население Палестины и сочувствующих им групп руками Израиля и взрастить в горниле войны с Израилем ИГИЛ-2.0 (запрещено в России).  А когда эта сила сметет Израиль, она на взлете начнет снова строить исламистский Халифат. Халифат, который не хочет развиваться, а хочет в новое средневековье (см. Афганистан), то есть который не будет конкурентом, а клиентом (оружие, медицина и иные плюшки для главарей и т.д.). И Халифат, у которого есть территориальные претензии и к Европе, и к Индии, и Китаю, и - для нас это самое главное - к России.  Получается очень удобно. Этакая Украина 2.0, расширенная версия.  И нам с ней придется иметь дело, наверное, в первую очередь. То есть надо к этому готовитсья уже сейчас.",2,2,1
4335,Палестинской? Агрессия Израиля началась ещё 60 лет назад,1,2,1
4336,Евреи воруют воду в Средиземном море. Бардак.,1,2,1
4337,"Как бы евреям ,приехав на Олимпиаду в Париж,не оказаться в Мюнхине.",2,2,1
4338,"А в чём был смысл вылазки молодых самцов из Хамаса? Вот чего они добились? Нанесли ли они серьёзный ущерб военной и экономической мощи Израиля? Нет. Ну, сожгли один танк. Разрушили ли они хоть один серьёзный инфраструктурный объект? Нет. Нанесли ли они урон живой военной силе противника? Нет. А что они тогда сделали? Они продемонстрировали, что они как дикари, жестокие, бессмысленные, беспощадные. Они резали мирных людей просто ради того, чтобы их резать. И уволокли с собой в свои застенки малышню, чтоб на камеру над ними издеваться. В Коране написано, чтоб вели себя так? Это пророк, мир ему, велел беременных женщин еврейских резать? Вся суть ислама в суре 21 аят 107 “Слова Аллаха: Мы послали тебя, о Мухаммад, только как милость для миров”. А 300 молодых людей, пришедших на музыкальный фестиваль и расстрелянных в упор психанутыми уродами из ХАМАС, погибли во имя чего?",2,0,0
4339," ни одного русского, все евреи.Герои СССР.",2,2,1
4340,Больше всего антисемитизма наблюдается среди евреев.,1,2,1
4341,"Вааще конечно с этим античеловечным, антигойским проектом пора заканчивать.... Эти клоны рептилоидов подутомили... а то по Руси-матушке опять разгоняют эпидемию антисемитизма вкупе с юдофильскими вкраплениями.",1,2,1
4342,"Арабы, которых бомбят (и далеко не в первый раз), держат в блокаде и делают прочие весёлые вещи, разумеется, сразу же схватятся и побегут свергать ХАМАС, а не подотрутся этими газетами)))",2,2,1
4343,"У евреев много общего с хохлами, как выяснилось..",2,2,1
4344,Видать Израиля скоро не будет,1,2,1
4345,Гаврила был... Еврей в турбине Гаврила сионистом был!,2,2,1
4346,🇮🇱🙏🙏👍,0,2,0
4347,"""Я пришел к этому заключению, поскольку понимаю, что суды не могут эффективно участвовать в уничтожении этих людей… <…> Годами держать их в тюрьме не имеет смысла…»"" - примерно так же воспринимают мусульман '6елые' евроцентристы и их израильские коллеги. ""У ара6ов слишком много детей"", 'пацифизм и гуманизм должен применяться только к тем, кто его, по нашему мнению, достоин' (актер Харрис на днях заявил в своей апологии Израиля). Воо6ще, эти люди глу6око у6еждены, что люди это только свои. К чужим надо воспитывать ненависть и радоваться чужому горю, да6ы не осталось даже рефлекторного сопереживания геноциду. Израильтянки чуть ли не плачут, когда видят голодных кошек и со6ак на видео из Газы, так как конечно же, израильтяне сочувствуют страданиям животных. Но при виде умирающих детей чужаков они приучены испытывать радость и делятся этой радостью с 6еломыслящими со6ратьями по всему миру. Если 6ы не Холокост - сионизм 6ы так и остался проектом для европейских евреев. Холокост вынудил их искать увеличения численности армии за счет всех остальных евреев со смуглой кожей, а до этого это 6ыл классический 6елолицый колониализм. В современной нацистской Германии это прекрасно понимают и подвергают гонениям лю6ые попытки осудить действия Израиля, называя это антисемитизмом. Под раздачу попадают в каждом третьем случае евреи-антисионисты. Истинная причина этого - глу6око въевшаяся исламофо6ия и антисемитизм на всех уровнях постколониального о6щества. Современный антисемитизм=ара6офо6ия, потому как юдофо6ия, традиционно правое увлечение, покинула правые ряды и уступила место правому израилизму. И правые теперь вешают юдофо6ию на правозащитников и левых, которые ей воо6ще никогда не страдали.",1,2,1
4348,забыл самолет захватывали с евреями,2,2,1
4349,"Преследования в США за критику сионизма.  В этом отношении весьма показательной является история американца Джеймса Кавалларо, который был снят со своей должности за критику сионизма. В феврале этого года руководство США отозвало кандидатуру ведущего профессора права на международный пост по правам человека за то, что он назвал сионистское образование «государством апартеида» и обвинил другого американского политика из Нью-Йорка в том, что его «купили» представители сионистского лобби.  Конгрессменом, которого Кавалларо назвал продажным, является Хаким Джеффрис. А его связи с Американо - сионистским комитетом по связям с общественностью (Aipac) и другими сионистскими лоббистскими группами на самом деле не являются особым секретом для тех, кто разбирается в американской политике.  Реагируя на свое отстранение, Джеймс Кавалларо, который шесть лет назад был президентом МАКПЧ, напомнил представителям Госдепартамента, что Human Rights Watch и Amnesty International «публиковали доклады, в которых условия в Палестине названы апартеидом». Кавалларо назвал отзыв своей кандидатуры весьма показательным и частью более широкой «цензуры правозащитников, осуждающих сионистский апартеид» в США.",2,2,1
4350,А для меня и россия и украина и иран и израиль и все кяфиры враги,1,2,1
4351,"Многим людям важна принадлежность к толпе… Этим людям свойственно искать себе лидеров, готовых вести их за собой. Куда?… Это — не столь важно для масс молодых воплощённых душ. Важно другое: чтобы их кумир обещал им “светлое будущее”. За это — они легко влюбляются в него… А раз я люблю его, раз его так сильно любим все мы — значит, мы идём к верной цели!…  И ещё очень важна “массовость”… Это в психологии называют “эффектом толпы”: слившись с толпой, каждый такой человек обретает ощущение силы… А ощущение личной ответственности за свои поступки исчезает…  Лидерами людских масс могут становиться только сильные психоэнергетически личности. Это — не молодые души. Но по своему качеству они могут быть как праведными, так и, наоборот, дьявольскими.  Так своей корыстной ложью захватившие власть “агрессивные” “играют” на любви-заботе прихожан, зарабатывая себе деньги и почёт.  Встречаются случаи, когда кто-то провозглашает себя (или кого-то провозглашают) “Новым Христом”. Такие ситуации могут создаваться, в том числе, или явными жуликами, целью которых является преступная форма личного обогащения и наслаждения от издевательств, или больными паранойей или шизофренией.   Чем грубее энергетика сознания человека, тем легче подчинять себе людей, Хаврее Мелее реально обладает парализующей, подавляющей другие души личной силой. Таким людям-дьяволам легче управлять другими, а сексуальным маньякам удовлетворять свою похоть, их жертвы не могут сопротивляться - их парализует.  Поэтому уместно определить критерии, по которым можно было бы отличать первых от вторых. Основной критерий отличия таков:   Первый — утончённость Сознания истинного Учителя, Которое существует в виде именно огромного Духовного Сердца, неспособного к грубым эмоциям. Всегда в гармонии должны быть ум и сила — под предводительством любви!  Подавляющее большинство людей оказывается тотально неспособным даже вообще мыслить в сторону добра… А если и пытаются из них кое-кто — то тут же “влипают” в секты, где “спасение” обещается за, чтение молитв или за участие в тех или иных обрядах…  Существуют также секты и группы, создаваемые явными сексуальными маньяками, облекающими свою деятельность в облачение псевдорелигиозных языческих сказок (поклонениям людям ""богам"", ""святым"")…  Без развитого интеллекта заниматься серьёзной религиозной практикой крайне опасно. Такие люди легко становятся жертвами ложных и губительных концепций… Эти люди не способны отличить любовь — от похоти, Бога — от дьявола. Думая, например, что слышат глас Божий, они подчиняют себя водительству бесов и дьяволов. А — люди невысоких ступеней интеллектуального развития сами пока — как дети — не в состоянии выбирать для себя жизненные кредо. Они формируют свои нравственные убеждения на основе подражания или подчинения авторитетам. Но последние часто оказываются всего лишь высоко энергичными примитивами…  Приблизиться к Богу, нельзя, без вмещения именно любви ко всем существам и людям.  И обретя веру-любовь, человек должен начать взращивать эмоции любви к людям, к Богу.  Кто же такие — “пастыри”? Это те, кто — через “таинство рукоположения” — обрели якобы особый статус посредников между Богом и людьми. Только через их молитвы — Бог может смилостивиться и избавить от ада!  Все слышали, что человеку не достаточно одного только пропитания для тела, нужна пища и для питания души.  Пища для души обладает ещё большим потенциалом, чем знания материальные. Для того, чтобы вредить какому-то человеку, можно даже не находиться рядом с ним. Поэтому важно уделять много времени нравственному совершенствованию душ с воспитанием чувства прекрасного.  Реальность — только там, где есть Любовь, Гармония и Покой.  … Трудно молодым пока ещё душам разобраться: где — ложь, а где — истина. Как же им быть в такой ситуации?  Ответ — весьма очевиден: искать истину лучше у Бога (но не церквей, подменивших собой Бога и придумывающих свои собственные ""правила"" от Его Имени).  Большинство людей всех стран живёт в соответствии с шаблонами поведения, привычными для тех или иных сект или людских традиций. Это — о том, как следует одеваться, что можно и что нельзя делать в некоторые дни недели или по «праздникам», какие надо исполнять «религиозные» телодвижения или делать стрижки.   Ни кто не видят главного... Ведь корень всех проблем — в отсутствии понимания людьми смысла своих жизней. Истина состоит в том, что Вершиной Эволюции является Бог (Творец). И всё, происходящее во вселенной, включая наши жизни со всеми их нюансами, — для Него. И поэтому Он именно больше всех заинтересован в том, чтобы в людских сообществах всё шло по Его Плану, по предписанным Им законам и правилам, чтобы человечество приносило Ему ожидаемые Им плоды позитивной эволюции сознаний.  Законы Эволюции — это Принципы Любви и Гармонии, по Которым Богом всё создано и должно развиваться! Нарушение этих Принципов — приносит дисгармонию, следствием которой является беды, страдания и болезни.  О любви к людям и к Богу (по рассказу одному человеку — другим).  Имеет ли вообще смысл жизнь человека?  Ведь не для того же всё это существует, чтобы мы всю жизнь бегали по кругу и самим себе время от времени подножки ставили! А потом — носом об землю — плюх! Упал, отряхнулся встал, побежал, снова упал!… И однажды — уже больше не встал…  Люди — в большинстве своём — глупы и злы! Я вижу уже много лет почти каждый вечер то, как они покатываются со смеху, когда видят, что человек упал, ударился, или что его кто-то обманул…  Но когда беда случается в реальной жизни с кем-нибудь из них самих, — то они не смеются, а злятся и ищут виноватых в своих бедах, мстят обидчикам…  * * *  Мы живём во — в значительной мере — бездуховном и агрессивном обществе, пропитанной ненавистью.  … Много говорят о вреде абортов, о целесообразности даже их полного запрета. И есть страны, где такой запрет уже существует.  Да, нет сомнений, что аборты вредны и нежелательны. Но кто виновен в наступлении нежелательных беременностей? Те несчастные женщины? Или осеменившие их — против их воли — безнравственные мужчины?  Убеждён, что наказывать надо не попавших в беду женщин, а тех действительно виновных мужчин. И в ещё большей степени — тех, кто возражают против преподавания сексологических знаний в школах.  Полагаю также, что только весьма безнравственные люди способны требовать запрета абортов в случаях внематочной беременности или для, например, изнасилованных сверстниками школьниц. Ведь беременность и рождение ребёнка в школьном возрасте может искалечить всю последующую жизнь такой женщины!  Аборт есть убийство? Да. Но это — убийство не человека, а (на ранних стадиях беременности) лишь материального зачатка человеческого тела. Одной из основ элементарной духовной безграмотности является непонимание того, что человек не есть тело! Человек есть душа!  Убить человека в прямом смысле этого слова — возможности нет! У людей нет способов убить человека-душу — ни абортом, ни как-либо ещё!  Хотя и на убийства человеческих тел — Бог обычно не даёт людям права.  … Тем, кто намерены продолжать борьбу против женщин, желающих расстаться с нежелательными беременностями, могу предложить более радикальный лозунг: «Запретить менструации!». Ведь каждая менструация знаменует смерть яйцеклетки, из которой мог бы «получиться человек»!  (Но о том, как можно было бы реализовать этот принцип, подсказывать не буду: а то ещё и всерьёз кто-то начнёт настаивать, что все женщины обязаны быть хронически беременными. Тогда менструаций действительно почти не будет.)  Я вовсе не пропагандирую этими словами аборты. Но поймём, что Бог обязательно найдёт иную возможность воплотить данную душу в другое тело!  Зачем я рассказал об этом? Чтобы проиллюстрировать, что Бога вовсе не шокируют аборты! Он имеет все необходимые возможности для адекватного воплощения каждой души!  А естественное осеменение мужчина имеет право совершать не иначе, как после чётко выраженного согласия на это со стороны женщины. Полагаю, что это — важный критерий оценки нравственности конкретных мужчин.  Вроде бы, это — элементарно просто!  Но эгоистичная страсть затмевает умы… И такой секс обнажает серьёзный этический порок, создающий кармические последствия! Действительные грехи — вот они! А вовсе не аборты!  Каково же правильное решение? Оно — в широком донесении до людей знаний: знаний и сексологических, и духовных.  А что касается борцов против контрацепции и абортов — то лучше бы они направили свою энергичность на собственное этическое очищение! Ведь столь ярко проявляемая многими из них грубая насильственность вполне может гарантировать им последующее существование в аду!  Это всё — сложные вопросы этики, для разрешения которых требуется развитый интеллект. И ведь как просто напугать человека со слабым интеллектом из-за его “смертного греха”, повергнув его в пучину хронического страха и предопределив ему этим место в аду!...  Нет смысла учеников младших классов обычных школ пытаться учить тому, что проходят в институтах! Так и в духовной работе. Для получения высоких сокровенных знаний требуется соответствующая зрелость.  * * *  Понимаете ли Вы, например, что ни одна из массовых современных церквей не направляет своих последователей к познанию Бога? Напротив, они могут направлять их лишь на борьбу... против абортов и контрацепции... — и даже некоторые становятся источниками фашизма. Фашистские действия оправдываются как-бы Новым Заветом, что нет больше той любви как отдать жизнь свою за друзей своих. Вот человек - враг, люди такой-то веры и национальности - враги, пошли воевать против них... вот чему учит фашистская идеология.  Церковь не учит ни любви к живым существам, включая людей, ни к Богу.  Молитвы, предлагаемые верующим, интенсивно отупляют адептов, формируя у них уныние, ощущения собственной ничтожности, безнадёжности, обречённости на грядущие мучения в аду… Основоположник христианства учил: тому, чтобы мы становились Совершенными, как совершенен Отец наш Небесный! Но «пастыри» будут призывать и принуждать своих адептов «молиться» всё пуще и пуще. Ведь, если те будут совершенствовать себя, а не «молиться» — то и церкви такие окажутся ненужными, и сами «пастыри» лишатся подношений «верующих».  Нужно серьёзно разобраться с религиозной обстановкой. Но нужно не то “богословие”, которое ничего не знает о Боге, потеряло любовь, проповедует (фактически) пьянство и национальную нетерпимость, отвергло заповедь Бога “не убивай!” (и животных в пищу, а животные — это и рыбы).   Решение состоит в том, чтобы — в государственном масштабе — дать людям истинные знания о Боге и о том, чего Он хочет от нас: взращивание лучших душевных качеств человека.  * * *  На Земле сейчас нет той философии и уровня компетентности, что бы вырваться из бремени страдания душ.  Нам всем сейчас может помочь — только возрождение истинной духовности. Истинная духовность изойдёт ко всем людям планеты из России.  Возрождение духовности — вовсе не означает собирать вместе всех людей, считающих себя “духовными”. Ибо “духовными” могут объявлять себя, в том числе, и просто агрессивные примитивы. Они в таких случаях захватывают “бразды правления” — и всё начинание, задуманное как благое, обращается во зло.  Путь к Богу — это путь развития эмоций любви. И замена эгоцентризма — на Богоцентризм.  Без Богоцентрического восприятия мира и роста эмоций любви — выхода из мрака невежества практически нет (пример: вместо упования на ""святых"" и «святой субботы» — нужно уповать на Единого Бога), а ускоренный рост в людях эмоций любви производится через медитативные техники.  В действительности, это вовсе не существенно — какие ритуалы используются: католические, православные, буддийские, мусульманские или ещё какие-нибудь. Все варианты ритуалов — это лишь внешнее. То же, что существенно, — так это философия и методология: привести себя в порядок этически и утончать себя в эмоциях любви.  Есть такое понятие как «секты» (термином «секты» правильно обозначать религиозные движения или группы, существенно отошедшие в своём мировоззрении от истинных знаний в Учении Бога, в которых ""создаются"" свои собственные ""правила"", прикрывающихся именем Бога).  Есть секта в исламе, в которой грубо проповедуется «внешний джихад» — «священная» война против всех «неверных», то есть, против всех тех людей, которые не согласны с концепцией этой секты. Причём по их мнению «зарабатывать» себе рай — следует методом их убийства, включая самоподрывы «смертников» в местах скопления тех самых «неверных»…  И ведь эта секта в настоящее время имеет множество последователей в разных странах! Как же ей противостоять? Полагаю, что, прежде всего, надо всеми возможными способами распространять среди всех людей нашей планеты истинные знания о Боге, о смысле наших жизней и методах его реализации.  * * *  Война и террор происходит оттого, что те, кто вовлекаются в войну, потеряли смысл своего существования, они видят в этом смысл жизни, они потеряли Истинного Бога, не знают, зачем они оказались в телах на Земле, ничего не ведающих о Боге, кроме того, что Он — Акбар (то есть, Великий), не изучавших Учение Мессии Исы (хотя в Коране записана рекомендация искать знания везде, где только можно их найти)… Они не знают чем бы им заняться. И вот — появляются энергетически мощные люди-дьяволы во плоти, объявляющие, что Аллах (Бог-Творец по-арабски) велит убивать всех «неверных» мужчин и превратить всех женщин в рабынь… За это — Он возьмёт вас к Себе в рай, где будет вам жизнь в полном довольстве и без каких-либо невзгод! Так у тех толп невежд появляется… «дело», даже вырисовывается как бы смысл жизни…  И когда “костёр войны” уже сложен — абсолютно неважно, кто и как поднесёт спичку. Что послужит конкретным поводом для начала войны — это тогда уже не имеет значения.  Творец — со Своей стороны — многократно давал воплощённым людям Своё Учение через Своих Посланников (Мессий, Аватаров) и пророков. Информация давалась в адекватной для конкретных групп людей форме.  Но в каждом таком созданном Богом очаге религиозных знаний всегда со временем происходило искажение людьми полученного ими Учения.  Причём именно агрессивные примитивы начинают настаивать на том, что только их (уже выродившееся) религиозное направление — истинно, все же остальные — ложны и не имеют права существовать.  Наиболее яркими историческими примерами такого рода были действия католической и православной инквизиции, а также “фундаменталистского” ислама.  Именно в исламе, а не в массовом христианстве, нашло реализацию то отношение к Богу, которому учил Иисус Христос! Напомню, что Учение Иисуса Христа было искажено и подменено Ветхим Заветом Моисея обучающего убийствам (иудейская Библия, против этого агрессивного учения Моисея сражался Иисус Христос, за что и был распят и очень немногие понимают это).  * * *  Свобода воли является как раз тем механизмом, который обеспечивает естественную «сортировку» нас по этическому критерию: соблюдаем или нет мы данные Им для нас правила жизни, стремимся или нет мы к Слиянию с Ним в Любви? В зависимости от таких наших решений и строятся наши судьбы.  Наша философско-религиозная осведомлённость и интенсивность наших усилий по преображению себя в соответствии с Волей Бога определяют, в частности, наши перемещения из эона в эон. Это зависит не от тех или иных поступков, а от нашего эмоционального статуса: в грубых или в тонких эмоциональных состояниях мы привыкли жить.  Так, приучив себя к «тяжёлым», грубым состояниям злобы, ненависти, мы обеспечиваем себе «обитель» в дьявольском эоне среди подобных себе.  Если же мы жили в тонких и нежных состояниях любви — то естественным образом попадаем в гармонию и чистоту райской обители.  Или, если мы прожили «серую» жизнь — и без особо «тяжёлых» состояний, и без выраженной утончённости сознания — то и оказываемся после смерти тела в «серых» слоях Мироздания.  Но целью нашей должен быть вовсе даже не рай, а Обитель Бога-Отца, Творца.   Но чтобы поселиться в ней, одной лишь утончённости мало",2,2,1
